_id,ANNO,COD_ATENEO,NOME_ATENEO,Reg_ATENEO,AREA_GEO,GENERE,COD_QUALIFICA,DESC_QUALIFICA,N_PERS
3822,2022,5003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,CENTRO,M,7CL,Collaboratori linguistici,0
3823,2022,5003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,CENTRO,M,7TA,Personale tecnico-amministrativo,74
3824,2022,5201,Siena - Università degli studi,Toscana,CENTRO,F,7CL,Collaboratori linguistici,32
3825,2022,5201,Siena - Università degli studi,Toscana,CENTRO,F,7TA,Personale tecnico-amministrativo,510
3826,2022,5201,Siena - Università degli studi,Toscana,CENTRO,M,7CL,Collaboratori linguistici,4
3827,2022,5201,Siena - Università degli studi,Toscana,CENTRO,M,7TA,Personale tecnico-amministrativo,265
3828,2022,5202,Siena - Università per stranieri,Toscana,CENTRO,F,7CL,Collaboratori linguistici,28
3829,2022,5202,Siena - Università per stranieri,Toscana,CENTRO,F,7TA,Personale tecnico-amministrativo,73
3830,2022,5202,Siena - Università per stranieri,Toscana,CENTRO,M,7CL,Collaboratori linguistici,9
3831,2022,5202,Siena - Università per stranieri,Toscana,CENTRO,M,7TA,Personale tecnico-amministrativo,26
3832,2022,5401,Perugia - Università degli studi,Umbria,CENTRO,F,7CL,Collaboratori linguistici,16
3833,2022,5401,Perugia - Università degli studi,Umbria,CENTRO,F,7TA,Personale tecnico-amministrativo,523
3834,2022,5401,Perugia - Università degli studi,Umbria,CENTRO,M,7CL,Collaboratori linguistici,7
3835,2022,5401,Perugia - Università degli studi,Umbria,CENTRO,M,7TA,Personale tecnico-amministrativo,391
3836,2022,5403,Perugia - Università per stranieri,Umbria,CENTRO,F,7CL,Collaboratori linguistici,25
3837,2022,5403,Perugia - Università per stranieri,Umbria,CENTRO,F,7TA,Personale tecnico-amministrativo,80
3838,2022,5403,Perugia - Università per stranieri,Umbria,CENTRO,M,7CL,Collaboratori linguistici,6
3839,2022,5403,Perugia - Università per stranieri,Umbria,CENTRO,M,7TA,Personale tecnico-amministrativo,47
3840,2022,5601,Viterbo - Università della Tuscia,Lazio,CENTRO,F,7CL,Collaboratori linguistici,4
3841,2022,5601,Viterbo - Università della Tuscia,Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,170
3842,2022,5601,Viterbo - Università della Tuscia,Lazio,CENTRO,M,7CL,Collaboratori linguistici,1
3843,2022,5601,Viterbo - Università della Tuscia,Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,119
3844,2022,5801,"Roma - Università degli studi ""La Sapienza""",Lazio,CENTRO,F,7CL,Collaboratori linguistici,65
3845,2022,5801,"Roma - Università degli studi ""La Sapienza""",Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,2177
3846,2022,5801,"Roma - Università degli studi ""La Sapienza""",Lazio,CENTRO,M,7CL,Collaboratori linguistici,20
3847,2022,5801,"Roma - Università degli studi ""La Sapienza""",Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,1389
3848,2022,5802,"Roma - Università degli studi di ""Tor Vergata""",Lazio,CENTRO,F,7CL,Collaboratori linguistici,12
3849,2022,5802,"Roma - Università degli studi di ""Tor Vergata""",Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,602
3850,2022,5802,"Roma - Università degli studi di ""Tor Vergata""",Lazio,CENTRO,M,7CL,Collaboratori linguistici,4
3851,2022,5802,"Roma - Università degli studi di ""Tor Vergata""",Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,355
3852,2022,5803,Roma - Libera Università Maria SS.Assunta (LUMSA),Lazio,CENTRO,F,7CL,Collaboratori linguistici,5
3853,2022,5803,Roma - Libera Università Maria SS.Assunta (LUMSA),Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,76
3854,2022,5803,Roma - Libera Università Maria SS.Assunta (LUMSA),Lazio,CENTRO,M,7CL,Collaboratori linguistici,0
3855,2022,5803,Roma - Libera Università Maria SS.Assunta (LUMSA),Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,57
3856,2022,5805,Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli,Lazio,CENTRO,F,7CL,Collaboratori linguistici,0
3857,2022,5805,Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli,Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,138
3858,2022,5805,Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli,Lazio,CENTRO,M,7CL,Collaboratori linguistici,0
3859,2022,5805,Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli,Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,71
3860,2022,5806,"Roma - Università degli studi del ""Foro Italico""",Lazio,CENTRO,F,7CL,Collaboratori linguistici,0
3861,2022,5806,"Roma - Università degli studi del ""Foro Italico""",Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,54
3862,2022,5806,"Roma - Università degli studi del ""Foro Italico""",Lazio,CENTRO,M,7CL,Collaboratori linguistici,0
3863,2022,5806,"Roma - Università degli studi del ""Foro Italico""",Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,49
3864,2022,5807,Roma - III Università degli studi,Lazio,CENTRO,F,7CL,Collaboratori linguistici,26
3865,2022,5807,Roma - III Università degli studi,Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,424
3866,2022,5807,Roma - III Università degli studi,Lazio,CENTRO,M,7CL,Collaboratori linguistici,3
3867,2022,5807,Roma - III Università degli studi,Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,272
3868,2022,5808,"Roma - Università ""Campus Bio-Medico""",Lazio,CENTRO,F,7CL,Collaboratori linguistici,0
3869,2022,5808,"Roma - Università ""Campus Bio-Medico""",Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,87
3870,2022,5808,"Roma - Università ""Campus Bio-Medico""",Lazio,CENTRO,M,7CL,Collaboratori linguistici,0
3871,2022,5808,"Roma - Università ""Campus Bio-Medico""",Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,64
3872,2022,5809,Roma - Università degli Studi Internazionali  UNINT,Lazio,CENTRO,F,7CL,Collaboratori linguistici,0
3873,2022,5809,Roma - Università degli Studi Internazionali  UNINT,Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,41
3874,2022,5809,Roma - Università degli Studi Internazionali  UNINT,Lazio,CENTRO,M,7CL,Collaboratori linguistici,0
3875,2022,5809,Roma - Università degli Studi Internazionali  UNINT,Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,25
3876,2022,5810,"Roma - Università telematica ""Guglielmo Marconi""",Lazio,CENTRO,F,7CL,Collaboratori linguistici,0
3877,2022,5810,"Roma - Università telematica ""Guglielmo Marconi""",Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,107
3878,2022,5810,"Roma - Università telematica ""Guglielmo Marconi""",Lazio,CENTRO,M,7CL,Collaboratori linguistici,0
3879,2022,5810,"Roma - Università telematica ""Guglielmo Marconi""",Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,75
3880,2022,5811,"Roma - Università telematica ""Unitelma Sapienza""",Lazio,CENTRO,F,7CL,Collaboratori linguistici,0
3881,2022,5811,"Roma - Università telematica ""Unitelma Sapienza""",Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,31
3882,2022,5811,"Roma - Università telematica ""Unitelma Sapienza""",Lazio,CENTRO,M,7CL,Collaboratori linguistici,0
3883,2022,5811,"Roma - Università telematica ""Unitelma Sapienza""",Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,21
3884,2022,5812,Roma - Università Europea,Lazio,CENTRO,F,7CL,Collaboratori linguistici,0
3885,2022,5812,Roma - Università Europea,Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,38
3886,2022,5812,Roma - Università Europea,Lazio,CENTRO,M,7CL,Collaboratori linguistici,0
3887,2022,5812,Roma - Università Europea,Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,30
3888,2022,5813,"Roma - Università telematica internazionale ""UNINETTUNO""",Lazio,CENTRO,F,7CL,Collaboratori linguistici,0
3889,2022,5813,"Roma - Università telematica internazionale ""UNINETTUNO""",Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,35
3890,2022,5813,"Roma - Università telematica internazionale ""UNINETTUNO""",Lazio,CENTRO,M,7CL,Collaboratori linguistici,0
3891,2022,5813,"Roma - Università telematica internazionale ""UNINETTUNO""",Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,28
3892,2022,5814,Roma - Universitas Mercatorum,Lazio,CENTRO,F,7CL,Collaboratori linguistici,0
3893,2022,5814,Roma - Universitas Mercatorum,Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,59
3894,2022,5814,Roma - Universitas Mercatorum,Lazio,CENTRO,M,7CL,Collaboratori linguistici,0
3895,2022,5814,Roma - Universitas Mercatorum,Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,34
3896,2022,5815,Roma - Università telematica Niccolò Cusano (già UNISU),Lazio,CENTRO,F,7CL,Collaboratori linguistici,0
3897,2022,5815,Roma - Università telematica Niccolò Cusano (già UNISU),Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,134
3898,2022,5815,Roma - Università telematica Niccolò Cusano (già UNISU),Lazio,CENTRO,M,7CL,Collaboratori linguistici,0
3899,2022,5815,Roma - Università telematica Niccolò Cusano (già UNISU),Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,123
3900,2022,5816,"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""",Lazio,CENTRO,F,7CL,Collaboratori linguistici,0
3901,2022,5816,"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""",Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,26
3902,2022,5816,"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""",Lazio,CENTRO,M,7CL,Collaboratori linguistici,0
3903,2022,5816,"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""",Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,11
3904,2022,5817,Roma - Link Campus University,Lazio,CENTRO,F,7CL,Collaboratori linguistici,0
3905,2022,5817,Roma - Link Campus University,Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,41
3906,2022,5817,Roma - Link Campus University,Lazio,CENTRO,M,7CL,Collaboratori linguistici,0
3907,2022,5817,Roma - Link Campus University,Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,32
3908,2022,5818,Roma - Saint Camillus International,Lazio,CENTRO,F,7CL,Collaboratori linguistici,5
3909,2022,5818,Roma - Saint Camillus International,Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,56
3910,2022,5818,Roma - Saint Camillus International,Lazio,CENTRO,M,7CL,Collaboratori linguistici,3
3911,2022,5818,Roma - Saint Camillus International,Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,14
3912,2022,6001,Cassino - Università degli Studi di Cassino e del Lazio Meridionale,Lazio,CENTRO,F,7CL,Collaboratori linguistici,7
3913,2022,6001,Cassino - Università degli Studi di Cassino e del Lazio Meridionale,Lazio,CENTRO,F,7TA,Personale tecnico-amministrativo,127
3914,2022,6001,Cassino - Università degli Studi di Cassino e del Lazio Meridionale,Lazio,CENTRO,M,7CL,Collaboratori linguistici,2
3915,2022,6001,Cassino - Università degli Studi di Cassino e del Lazio Meridionale,Lazio,CENTRO,M,7TA,Personale tecnico-amministrativo,118
3916,2022,6201,Benevento - Università degli studi del Sannio,Campania,SUD,F,7CL,Collaboratori linguistici,1
3917,2022,6201,Benevento - Università degli studi del Sannio,Campania,SUD,F,7TA,Personale tecnico-amministrativo,74
3918,2022,6201,Benevento - Università degli studi del Sannio,Campania,SUD,M,7CL,Collaboratori linguistici,0
3919,2022,6201,Benevento - Università degli studi del Sannio,Campania,SUD,M,7TA,Personale tecnico-amministrativo,71
3920,2022,6202,"Benevento - Università telematica ""Giustino Fortunato""",Campania,SUD,F,7CL,Collaboratori linguistici,0
3921,2022,6202,"Benevento - Università telematica ""Giustino Fortunato""",Campania,SUD,F,7TA,Personale tecnico-amministrativo,23
3922,2022,6202,"Benevento - Università telematica ""Giustino Fortunato""",Campania,SUD,M,7CL,Collaboratori linguistici,0
3923,2022,6202,"Benevento - Università telematica ""Giustino Fortunato""",Campania,SUD,M,7TA,Personale tecnico-amministrativo,8
3924,2022,6301,"Napoli - Università degli studi ""Federico II""",Campania,SUD,F,7CL,Collaboratori linguistici,5
3925,2022,6301,"Napoli - Università degli studi ""Federico II""",Campania,SUD,F,7TA,Personale tecnico-amministrativo,1051
3926,2022,6301,"Napoli - Università degli studi ""Federico II""",Campania,SUD,M,7CL,Collaboratori linguistici,5
3927,2022,6301,"Napoli - Università degli studi ""Federico II""",Campania,SUD,M,7TA,Personale tecnico-amministrativo,1167
3928,2022,6302,"Napoli - Università degli studi ""Parthenope""",Campania,SUD,F,7CL,Collaboratori linguistici,1
3929,2022,6302,"Napoli - Università degli studi ""Parthenope""",Campania,SUD,F,7TA,Personale tecnico-amministrativo,125
3930,2022,6302,"Napoli - Università degli studi ""Parthenope""",Campania,SUD,M,7CL,Collaboratori linguistici,0
3931,2022,6302,"Napoli - Università degli studi ""Parthenope""",Campania,SUD,M,7TA,Personale tecnico-amministrativo,152
3932,2022,6303,"Napoli - Università degli studi ""L' Orientale""",Campania,SUD,F,7CL,Collaboratori linguistici,66
3933,2022,6303,"Napoli - Università degli studi ""L' Orientale""",Campania,SUD,F,7TA,Personale tecnico-amministrativo,98
3934,2022,6303,"Napoli - Università degli studi ""L' Orientale""",Campania,SUD,M,7CL,Collaboratori linguistici,17
3935,2022,6303,"Napoli - Università degli studi ""L' Orientale""",Campania,SUD,M,7TA,Personale tecnico-amministrativo,86
3936,2022,6304,"Napoli - Università degli studi ""Suor Orsola Benincasa""",Campania,SUD,F,7CL,Collaboratori linguistici,20
3937,2022,6304,"Napoli - Università degli studi ""Suor Orsola Benincasa""",Campania,SUD,F,7TA,Personale tecnico-amministrativo,79
3938,2022,6304,"Napoli - Università degli studi ""Suor Orsola Benincasa""",Campania,SUD,M,7CL,Collaboratori linguistici,7
3939,2022,6304,"Napoli - Università degli studi ""Suor Orsola Benincasa""",Campania,SUD,M,7TA,Personale tecnico-amministrativo,98
3940,2022,6306,"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""",Campania,SUD,F,7CL,Collaboratori linguistici,7
3941,2022,6306,"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""",Campania,SUD,F,7TA,Personale tecnico-amministrativo,668
3942,2022,6306,"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""",Campania,SUD,M,7CL,Collaboratori linguistici,4
3943,2022,6306,"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""",Campania,SUD,M,7TA,Personale tecnico-amministrativo,646
3944,2022,6307,"Napoli - Università telematica ""Pegaso""",Campania,SUD,F,7CL,Collaboratori linguistici,2
3945,2022,6307,"Napoli - Università telematica ""Pegaso""",Campania,SUD,F,7TA,Personale tecnico-amministrativo,185
3946,2022,6307,"Napoli - Università telematica ""Pegaso""",Campania,SUD,M,7CL,Collaboratori linguistici,1
3947,2022,6307,"Napoli - Università telematica ""Pegaso""",Campania,SUD,M,7TA,Personale tecnico-amministrativo,70
3948,2022,6501,Salerno - Università degli studi,Campania,SUD,F,7CL,Collaboratori linguistici,9
3949,2022,6501,Salerno - Università degli studi,Campania,SUD,F,7TA,Personale tecnico-amministrativo,319
3950,2022,6501,Salerno - Università degli studi,Campania,SUD,M,7CL,Collaboratori linguistici,4
3951,2022,6501,Salerno - Università degli studi,Campania,SUD,M,7TA,Personale tecnico-amministrativo,307
3952,2022,6601,L'Aquila - Università degli studi,Abruzzo,SUD,F,7CL,Collaboratori linguistici,9
3953,2022,6601,L'Aquila - Università degli studi,Abruzzo,SUD,F,7TA,Personale tecnico-amministrativo,243
3954,2022,6601,L'Aquila - Università degli studi,Abruzzo,SUD,M,7CL,Collaboratori linguistici,1
3955,2022,6601,L'Aquila - Università degli studi,Abruzzo,SUD,M,7TA,Personale tecnico-amministrativo,177
3956,2022,6603,L'Aquila - Gran Sasso Science Institute,Abruzzo,SUD,F,7CL,Collaboratori linguistici,0
3957,2022,6603,L'Aquila - Gran Sasso Science Institute,Abruzzo,SUD,F,7TA,Personale tecnico-amministrativo,18
3958,2022,6603,L'Aquila - Gran Sasso Science Institute,Abruzzo,SUD,M,7CL,Collaboratori linguistici,0
3959,2022,6603,L'Aquila - Gran Sasso Science Institute,Abruzzo,SUD,M,7TA,Personale tecnico-amministrativo,7
3960,2022,6701,Teramo - Università degli studi,Abruzzo,SUD,F,7CL,Collaboratori linguistici,0
3961,2022,6701,Teramo - Università degli studi,Abruzzo,SUD,F,7TA,Personale tecnico-amministrativo,115
3962,2022,6701,Teramo - Università degli studi,Abruzzo,SUD,M,7CL,Collaboratori linguistici,1
3963,2022,6701,Teramo - Università degli studi,Abruzzo,SUD,M,7TA,Personale tecnico-amministrativo,74
3964,2022,6901,Chieti e Pescara - Università degli studi Gabriele D'Annunzio,Abruzzo,SUD,F,7CL,Collaboratori linguistici,20
3965,2022,6901,Chieti e Pescara - Università degli studi Gabriele D'Annunzio,Abruzzo,SUD,F,7TA,Personale tecnico-amministrativo,198
3966,2022,6901,Chieti e Pescara - Università degli studi Gabriele D'Annunzio,Abruzzo,SUD,M,7CL,Collaboratori linguistici,3
3967,2022,6901,Chieti e Pescara - Università degli studi Gabriele D'Annunzio,Abruzzo,SUD,M,7TA,Personale tecnico-amministrativo,132
3968,2022,6902,"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""",Abruzzo,SUD,F,7CL,Collaboratori linguistici,0
3969,2022,6902,"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""",Abruzzo,SUD,F,7TA,Personale tecnico-amministrativo,5
3970,2022,6902,"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""",Abruzzo,SUD,M,7CL,Collaboratori linguistici,0
3971,2022,6902,"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""",Abruzzo,SUD,M,7TA,Personale tecnico-amministrativo,2
3972,2022,7001,Campobasso - Università degli studi del Molise,Molise,SUD,F,7CL,Collaboratori linguistici,1
3973,2022,7001,Campobasso - Università degli studi del Molise,Molise,SUD,F,7TA,Personale tecnico-amministrativo,130
3974,2022,7001,Campobasso - Università degli studi del Molise,Molise,SUD,M,7CL,Collaboratori linguistici,0
3975,2022,7001,Campobasso - Università degli studi del Molise,Molise,SUD,M,7TA,Personale tecnico-amministrativo,106
3976,2022,7101,Foggia - Università degli studi,Puglia,SUD,F,7CL,Collaboratori linguistici,4
3977,2022,7101,Foggia - Università degli studi,Puglia,SUD,F,7TA,Personale tecnico-amministrativo,164
3978,2022,7101,Foggia - Università degli studi,Puglia,SUD,M,7CL,Collaboratori linguistici,0
3979,2022,7101,Foggia - Università degli studi,Puglia,SUD,M,7TA,Personale tecnico-amministrativo,139
3980,2022,7201,Bari - Università degli studi,Puglia,SUD,F,7CL,Collaboratori linguistici,29
3981,2022,7201,Bari - Università degli studi,Puglia,SUD,F,7TA,Personale tecnico-amministrativo,777
3982,2022,7201,Bari - Università degli studi,Puglia,SUD,M,7CL,Collaboratori linguistici,10
3983,2022,7201,Bari - Università degli studi,Puglia,SUD,M,7TA,Personale tecnico-amministrativo,586
